ARTIST NAME,GENDER,NATIONALITY,BIRTH_YEAR,DEATH_YEAR,OBJECT_TITLE,OBJECT_DATE,MEDIUM,PRIMARY_MEDIUM,ACCESSION_NUMBER,ACCESSION_YEAR,STATUS
Richard Blow,Male,American,1904-01-01T00:00:00Z,1983-01-01T00:00:00Z,The Painter,1938-01-01T00:00:00Z,Oil on Masonite,Oil,38.101.1,1938-01-01T00:00:00Z,Not on view
Richard Pousette-Dart,Male,American,1916-01-01T00:00:00Z,1992-01-01T00:00:00Z,East River,1939-01-01T00:00:00Z,Oil on Masonite,Oil,"2,005.483",2005-01-01T00:00:00Z,Not on view
Ronald Bladen,Male,American,1918-01-01T00:00:00Z,1988-01-01T00:00:00Z,Untitled/ Number 11,1956-01-01T00:00:00Z,Oil on Masonite,Oil,"1,989.177",1989-01-01T00:00:00Z,Not on view
Scott Fraser,Male,American,1957-01-01T00:00:00Z,Null,Life Cycle II,2000-01-01T00:00:00Z,Oil on Masonite,Oil,"2,000.302",2000-01-01T00:00:00Z,Not on view
Theodoros Stamos,Male,American,1922-01-01T00:00:00Z,1997-01-01T00:00:00Z,Echo,1948-01-01T00:00:00Z,Oil on Masonite,Oil,50.37,1950-01-01T00:00:00Z,Not on view
Theodoros Stamos,Male,American,1922-01-01T00:00:00Z,1997-01-01T00:00:00Z,Marriage Stone,1948-01-01T00:00:00Z,Oil on Masonite,Oil,1977.348.1,1977-01-01T00:00:00Z,Not on view
William Grosvener Congdon,Male,American,1912-01-01T00:00:00Z,1998-01-01T00:00:00Z,Athens,1953-01-01T00:00:00Z,Oil on Masonite,Oil,54.12,1954-01-01T00:00:00Z,Not on view
Glen Hansen,Male,American,1961-01-01T00:00:00Z,Null, Series: Petit Palais,1997-01-01T00:00:00Z,Oil on Masonite,Oil,"1,997.329",1997-01-01T00:00:00Z,Not on view
Betty Lane,Female,American,1907-01-01T00:00:00Z,1996-01-01T00:00:00Z,The Blizzard,1941-01-01T00:00:00Z,Oil on Masonite,Oil,41.169,1941-01-01T00:00:00Z,Not on view
Edith C. Blum,Female,American,1895-01-01T00:00:00Z,1976-01-01T00:00:00Z,Lost Lady,1938-01-01T00:00:00Z,Oil on Masonite,Oil,39.105,1939-01-01T00:00:00Z,Not on view
Helen Miranda Wilson,Female,American,1948-01-01T00:00:00Z,Null,Running In,1986-01-01T00:00:00Z,Oil on Masonite,Oil,1989.156.1,1989-01-01T00:00:00Z,Not on view
Helen Miranda Wilson,Female,American,1948-01-01T00:00:00Z,Null,Sea Smoke,1987-01-01T00:00:00Z,Oil on Masonite,Oil,1989.156.2,1989-01-01T00:00:00Z,Not on view
Howardena Pindell,Female,American,1943-01-01T00:00:00Z,Null,Self-Portrait,1962-01-01T00:00:00Z,Oil on Masonite,Oil,1997.458.4,1997-01-01T00:00:00Z,Not on view
Loren MacIver,Female,American,1909-01-01T00:00:00Z,1998-01-01T00:00:00Z,Autumn on 11th Street,1958-01-01T00:00:00Z,Oil on Masonite,Oil,"1,993.279",1993-01-01T00:00:00Z,Not on view
Patricia Cunningham,Female,American,1907-01-01T00:00:00Z,1984-01-01T00:00:00Z,Flower Market,1950-01-01T00:00:00Z,Oil on Masonite,Oil,64.167.21,1964-01-01T00:00:00Z,Not on view
Priscilla Roberts,Female,American,1916-01-01T00:00:00Z,2001-01-01T00:00:00Z,Plumage,1948-01-01T00:00:00Z,Oil on Masonite,Oil,50.45.1,1950-01-01T00:00:00Z,Not on view
Priscilla Roberts,Female,American,1916-01-01T00:00:00Z,2001-01-01T00:00:00Z,Carpet Bag Days,1952-01-01T00:00:00Z,Oil on Masonite,Oil,53.17,1953-01-01T00:00:00Z,Not on view
John Beerman,Male,American,1958-01-01T00:00:00Z,Null,In the Heart of the Seer,1986-01-01T00:00:00Z,Oil on Masonite and wood,Oil,"1,987.233",1987-01-01T00:00:00Z,Not on view
Ralph Hamilton,Male,American,1946-01-01T00:00:00Z,Null,Fay Chandler,1983-01-01T00:00:00Z,Oil on mat board,Oil,"1,985.71",1985-01-01T00:00:00Z,Not on view
Franz Kline,Male,American,1910-01-01T00:00:00Z,1962-01-01T00:00:00Z,Painted Newsprint,1948-01-01T00:00:00Z,Oil on newspaper/ mounted on gessoed Masonite,Oil,64.305,1964-01-01T00:00:00Z,Not on view
George Bellows,Male,American,1882-01-01T00:00:00Z,1925-01-01T00:00:00Z,The Red Vine/ Matinicus Island/ Maine,1916-01-01T00:00:00Z,Oil on panel,Oil,54.196.3,1954-01-01T00:00:00Z,Not on view
Juan Gris,Male,Spanish,1887-01-01T00:00:00Z,1927-01-01T00:00:00Z,Harlequin with a Guitar,1917-01-01T00:00:00Z,Oil on panel,Oil,"2,008.468",2008-01-01T00:00:00Z,On view in Gallery 910
Amy Bennett,Female,American,1977-01-01T00:00:00Z,Null,Diagnosis,2010-01-01T00:00:00Z,Oil on panel,Oil,2011.601.1,2011-01-01T00:00:00Z,Not on view
Amy Bennett,Female,American,1977-01-01T00:00:00Z,Null,Hypochondriac,2010-01-01T00:00:00Z,Oil on panel,Oil,2011.601.2,2011-01-01T00:00:00Z,Not on view
Basil Cimino,Male,American,1913-01-01T00:00:00Z,1966-01-01T00:00:00Z,Untitled,1951-01-01T00:00:00Z,Oil on paper,Oil,1978.580.3,1978-01-01T00:00:00Z,Not on view
Christopher Cook,Male,British,1959-01-01T00:00:00Z,Null,Tunnel,1987-01-01T00:00:00Z,Oil on paper,Oil,"1,989.114",1989-01-01T00:00:00Z,Not on view
Claude Lawrence,Male,American,1944-01-01T00:00:00Z,Null,Saturday Night,2000-01-01T00:00:00Z,Oil on paper,Oil,2014.492.4,2014-01-01T00:00:00Z,Not on view
David Humphrey,Male,American,1955-01-01T00:00:00Z,Null,Young Leonardo,1984-01-01T00:00:00Z,Oil on paper,Oil,"1,985.68",1985-01-01T00:00:00Z,Not on view
David Novros,Male,American,1941-01-01T00:00:00Z,Null,Study for Four Seasons,1974-01-01T00:00:00Z,Oil on paper,Oil,2002.514a-d,2002-01-01T00:00:00Z,Not on view
Georges Rouault,Male,French,1871-01-01T00:00:00Z,1958-01-01T00:00:00Z,Two Nudes,1905-01-01T00:00:00Z,Oil on paper,Oil,49.106ab,1949-01-01T00:00:00Z,Not on view
Norman Rockwell,Male,American,1894-01-01T00:00:00Z,1978-01-01T00:00:00Z,Lion and Zookeeper,1954-01-01T00:00:00Z,Oil on paper,Oil,1981.143.2,1981-01-01T00:00:00Z,Not on view
Robert Goodnough,Male,American,1917-01-01T00:00:00Z,2010-01-01T00:00:00Z,Untitled,1947-01-01T00:00:00Z,Oil on paper,Oil,"1,978.453",1978-01-01T00:00:00Z,Not on view
Thomas Nozkowski,Male,American,1944-01-01T00:00:00Z,Null,Untitled,1984-01-01T00:00:00Z,Oil on paper,Oil,1985.250.3,1985-01-01T00:00:00Z,Not on view
William L. Haney,Male,American,1939-01-01T00:00:00Z,1992-01-01T00:00:00Z,No Light at the End of the Tunnel,1984-01-01T00:00:00Z,Oil on paper,Oil,1986.159.3,1986-01-01T00:00:00Z,Not on view
Carole Seborovski,Female,American,1961-01-01T00:00:00Z,Null,Untitled,1985-01-01T00:00:00Z,Oil on paper,Oil,"1,986.119",1986-01-01T00:00:00Z,Not on view
Grace Hartigan,Female,American,1922-01-01T00:00:00Z,2008-01-01T00:00:00Z,Untitled,1952-01-01T00:00:00Z,Oil on paper,Oil,2012.448.5,2012-01-01T00:00:00Z,Not on view
Gwen Hardie,Female,British,1962-01-01T00:00:00Z,Null,Fist II (Self-Portrait),1986-01-01T00:00:00Z,Oil on paper,Oil,"1,987.208",1987-01-01T00:00:00Z,Not on view
Katherine Porter,Female,American,1941-01-01T00:00:00Z,Null,Untitled/ Number 8,1987-01-01T00:00:00Z,Oil on paper,Oil,"1,991.43",1991-01-01T00:00:00Z,Not on view
Lee Krasner,Female,American,1908-01-01T00:00:00Z,1984-01-01T00:00:00Z,Still Life on a Table,1938-01-01T00:00:00Z,Oil on paper,Oil,"1,982.206",1982-01-01T00:00:00Z,Not on view
Louisa Chase,Female,American,1951-01-01T00:00:00Z,Null,Untitled,1983-01-01T00:00:00Z,Oil on paper,Oil,"1,983.261",1983-01-01T00:00:00Z,Not on view
Melissa Meyer,Female,American,1947-01-01T00:00:00Z,Null,Untitled,1985-01-01T00:00:00Z,Oil on paper,Oil,1987.183.2,1987-01-01T00:00:00Z,Not on view
Susan Crile,Female,American,1942-01-01T00:00:00Z,Null,All the King's Men,1987-01-01T00:00:00Z,Oil on paper,Oil,"1,988.266",1988-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Woman in Profile,1901-01-01T00:00:00Z,Oil on paper board mounted on particle board,Oil,1999.363.58,1999-01-01T00:00:00Z,On view in Gallery 904
Lily Cushing,Female,American,1909-01-01T00:00:00Z,1968-01-01T00:00:00Z,Chuan-Chi,1960-01-01T00:00:00Z,Oil on paper mounted on board,Oil,62.59,1962-01-01T00:00:00Z,Not on view
Paul Klee,Male,German,1879-01-01T00:00:00Z,1940-01-01T00:00:00Z,La Kash-Ne,1933-01-01T00:00:00Z,Oil on paper mounted on cardboard,Oil,"1,973.213",1973-01-01T00:00:00Z,Not on view
Piet Mondrian,Male,Dutch,1872-01-01T00:00:00Z,1944-01-01T00:00:00Z,Windmill with Summerhouse II,1906-01-01T00:00:00Z,Oil on paper mounted on cardboard,Oil,1991.427.2,1991-01-01T00:00:00Z,Not on view
Henri Matisse,Male,French,1869-01-01T00:00:00Z,1954-01-01T00:00:00Z,Pansies,1903-01-01T00:00:00Z,Oil on paper mounted on wood,Oil,1976.201.22,1976-01-01T00:00:00Z,On view in Gallery 830
Jean-Paul Riopelle,Male,Canadian,1923-01-01T00:00:00Z,2002-01-01T00:00:00Z,Untitled,1960-01-01T00:00:00Z,Oil on paper/ mounted on canvas,Oil,1991.427.1,1991-01-01T00:00:00Z,Not on view
Jean-Paul Riopelle,Male,Canadian,1923-01-01T00:00:00Z,2002-01-01T00:00:00Z,Untitled,1959-01-01T00:00:00Z,Oil on paper/ mounted on canvas,Oil,1991.427.3,1991-01-01T00:00:00Z,Not on view
Pablo Picasso,Male,Spanish,1881-01-01T00:00:00Z,1973-01-01T00:00:00Z,Man with a Lollipop,1938-01-01T00:00:00Z,Oil on paper/ mounted on canvas,Oil,1999.363.69,1999-01-01T00:00:00Z,Not on view
"Eugen, Prince of Sweden",Male,Swedish,1865-01-01T00:00:00Z,1947-01-01T00:00:00Z,The Rainbow,1915-01-01T00:00:00Z,Oil on paper/ mounted on cardboard,Oil,54.33,1954-01-01T00:00:00Z,Not on view
Willem de Kooning,Male,American,1904-01-01T00:00:00Z,1997-01-01T00:00:00Z,Woman,1966-01-01T00:00:00Z,Oil on paper/ mounted on cardboard,Oil,1975.189.6,1975-01-01T00:00:00Z,Not on view
Duncan Grant,Male,British,1885-01-01T00:00:00Z,1978-01-01T00:00:00Z,Artist's Study at Charleston,1967-01-01T00:00:00Z,Oil on paper/ mounted on Masonite,Oil,1985.36.2,1985-01-01T00:00:00Z,Not on view
Marsden Hartley,Male,American,1877-01-01T00:00:00Z,1943-01-01T00:00:00Z,The Dark Mountain/ No. 2,1909-01-01T00:00:00Z,Oil on paper/ mounted on paperboard,Oil,49.70.41,1949-01-01T00:00:00Z,On view in Gallery 772
Unknown Artist,Unknown,Null,Null,Null,Flag,1957-01-01T00:00:00Z,Oil on paper/ mounted on paperboard,Oil,"1,999.425",1999-01-01T00:00:00Z,Not on view
Amedeo Modigliani,Male,Italian,1884-01-01T00:00:00Z,1920-01-01T00:00:00Z,Lola de Valence,1915-01-01T00:00:00Z,Oil on paper/ mounted on wood,Oil,67.187.84,1967-01-01T00:00:00Z,On view in Gallery 911
Robert Beauchamp,Male,American,1923-01-01T00:00:00Z,1995-01-01T00:00:00Z,Nine Figures,1960-01-01T00:00:00Z,Oil on paper/ mounted on wood,Oil,1978.570.1,1978-01-01T00:00:00Z,Not on view
Willem de Kooning,Male,American,1904-01-01T00:00:00Z,1997-01-01T00:00:00Z,Zot,1949-01-01T00:00:00Z,Oil on paper/ mounted on wood,Oil,"1,984.611",1984-01-01T00:00:00Z,Not on view
Georges Rouault,Male,French,1871-01-01T00:00:00Z,1958-01-01T00:00:00Z,Legendary Landscape,1935-01-01T00:00:00Z,Oil on paper/ mounted to canvas,Oil,2007.247.7,2007-01-01T00:00:00Z,Not on view
Arthur Dove,Male,American,1880-01-01T00:00:00Z,1946-01-01T00:00:00Z,Fishboat,1930-01-01T00:00:00Z,Oil on paperboard nailed to wood strainer,Oil,1994.341.2,1994-01-01T00:00:00Z,Not on view
Gregory Gillespie,Male,American,1936-01-01T00:00:00Z,2000-01-01T00:00:00Z,Landscape with Islands and Sky,1979-01-01T00:00:00Z,Oil on particle board,Oil,"1,982.521",1982-01-01T00:00:00Z,Not on view
Richard Upton,Male,American,1931-01-01T00:00:00Z,Null,Cortona/ Italy,1989-01-01T00:00:00Z,Oil on particle board/ mounted on board/ with artist made frame,Oil,2013.200.1,2013-01-01T00:00:00Z,Not on view
Richard Upton,Male,American,1931-01-01T00:00:00Z,Null,"P 93, 1 Italian Landscape/Cortona",1989-01-01T00:00:00Z,Oil on particle board/ mounted on board/ with artist-made frame,Oil,2013.200.2,2013-01-01T00:00:00Z,Not on view
Gwen Thomas,Female,American,1945-01-01T00:00:00Z,Null,Tree in Shadows,1980-01-01T00:00:00Z,Oil on photograph and wood,Oil,1980.346.2,1980-01-01T00:00:00Z,Not on view
Gwen Thomas,Female,American,1945-01-01T00:00:00Z,Null,Pigeon Walking in a Park,1980-01-01T00:00:00Z,Oil on photograph on wood,Oil,1980.346.1,1980-01-01T00:00:00Z,Not on view
Jim Dine,Male,American,1935-01-01T00:00:00Z,Null,Untitled (Head,1959-01-01T00:00:00Z,Oil on plaster over wire armature of electric fan,Oil,"2,007.534",2007-01-01T00:00:00Z,Not on view
Alfred Maurer,Male,American,1868-01-01T00:00:00Z,1932-01-01T00:00:00Z,Head,1928-01-01T00:00:00Z,Oil on plasterboard,Oil,57.74a/ b,1957-01-01T00:00:00Z,Not on view
Laszlo Moholy-Nagy,Male,American,1895-01-01T00:00:00Z,1946-01-01T00:00:00Z,Untitled,1946-01-01T00:00:00Z,Oil on Plexiglas and wood frame,Oil,"1,986.358",1986-01-01T00:00:00Z,Not on view
André Derain,Male,French,1880-01-01T00:00:00Z,1954-01-01T00:00:00Z,Dikran G. Kelekian (1868-1951),1924-01-01T00:00:00Z,Oil on plywood,Oil,"1,999.5",1999-01-01T00:00:00Z,Not on view
George Bellows,Male,American,1882-01-01T00:00:00Z,1925-01-01T00:00:00Z,Padre,1917-01-01T00:00:00Z,Oil on plywood,Oil,41.81,1941-01-01T00:00:00Z,Not on view
George Bellows,Male,American,1882-01-01T00:00:00Z,1925-01-01T00:00:00Z,Jean with Blue Book and Apple,1916-01-01T00:00:00Z,Oil on plywood,Oil,57.8,1957-01-01T00:00:00Z,Not on view
Maxwell Hendler,Male,American,1938-01-01T00:00:00Z,Null,David,1965-01-01T00:00:00Z,Oil on plywood,Oil,"1,975.288",1975-01-01T00:00:00Z,Not on view
Helen Torr,Female,American,1886-01-01T00:00:00Z,1967-01-01T00:00:00Z,Crimson and Green Leaves,1927-01-01T00:00:00Z,Oil on plywood,Oil,1994.341.4,1994-01-01T00:00:00Z,On view in Gallery 912
Vanessa Stephen Bell,Female,British,1879-01-01T00:00:00Z,1961-01-01T00:00:00Z,Duncan Grant in front of a Mirror,1915-01-01T00:00:00Z,Oil on plywood,Oil,2007.49.18,2007-01-01T00:00:00Z,Not on view
Leland Bell,Male,American,1922-01-01T00:00:00Z,1991-01-01T00:00:00Z,Frank O'Brian,1960-01-01T00:00:00Z,Oil on pre primed canvas glued to Masonite,Oil,"1,993.472",1993-01-01T00:00:00Z,Not on view
Fairfield Porter,Male,American,1907-01-01T00:00:00Z,1975-01-01T00:00:00Z,Pea Point from South Meadow,1974-01-01T00:00:00Z,Oil on pressboard,Oil,1993.406.10,1993-01-01T00:00:00Z,Not on view
Fairfield Porter,Male,American,1907-01-01T00:00:00Z,1975-01-01T00:00:00Z,View in a Haze,1973-01-01T00:00:00Z,Oil on pressboard,Oil,1993.406.9,1993-01-01T00:00:00Z,Not on view
Ronald Tizard,Male,New Zealander,1908-01-01T00:00:00Z,2000-01-01T00:00:00Z,Farms on Melrose Road/ Auckland/ New Zealand,1945-01-01T00:00:00Z,Oil on presswood,Oil,45.159.2,1945-01-01T00:00:00Z,Not on view
Tchah-Sup Kim,Male,Korean,1940-01-01T00:00:00Z,Null,Hand,1995-01-01T00:00:00Z,Oil on printed paper glued to canvas,Oil,1995.517.6,1995-01-01T00:00:00Z,Not on view
Elizabeth Murray,Female,American,1940-01-01T00:00:00Z,2007-01-01T00:00:00Z,Terrifying Terrain,1989-01-01T00:00:00Z,Oil on shaped canvases,Oil,"1,991.77",1991-01-01T00:00:00Z,Not on view
John Weeks,Male,New Zealander,1886-01-01T00:00:00Z,1965-01-01T00:00:00Z,The Bed of a New Zealand Gorge,Null,Oil on smooth Masonite,Oil,45.159.3,1945-01-01T00:00:00Z,Not on view
Franz Kline,Male,American,1910-01-01T00:00:00Z,1962-01-01T00:00:00Z,Untitled,1959-01-01T00:00:00Z,Oil on torn and pasted papers,Oil,"2,006.383",2006-01-01T00:00:00Z,Not on view
Sean Scully,Male,American,1945-01-01T00:00:00Z,Null,Wall of Light White,1998-01-01T00:00:00Z,Oil on two joined canvases,Oil,2007.312a/ b,2007-01-01T00:00:00Z,Not on view
Unknown Artist,Unknown,Null,Null,Null,Untitled (Remnant from 18 Happenings in 6 Parts,1959-01-01T00:00:00Z,Oil on unbleached cotton muslin,Oil,"2014.39a,b",2014-01-01T00:00:00Z,Not on view
Albert Marquet,Male,French,1875-01-01T00:00:00Z,1947-01-01T00:00:00Z,Vase de Fleurs,1941-01-01T00:00:00Z,Oil on wood,Oil,1976.201.32,1976-01-01T00:00:00Z,Not on view
Ben-Zion,Male,American,1897-01-01T00:00:00Z,1987-01-01T00:00:00Z,Wheat with Poppies and Cornflowers,1952-01-01T00:00:00Z,Oil on wood,Oil,"1,987.379",1987-01-01T00:00:00Z,Not on view
Emil Nolde,Male,German,1867-01-01T00:00:00Z,1956-01-01T00:00:00Z,Large Sunflowers,1928-01-01T00:00:00Z,Oil on wood,Oil,"1,970.213",1970-01-01T00:00:00Z,Not on view
Fairfield Porter,Male,American,1907-01-01T00:00:00Z,1975-01-01T00:00:00Z,House above the Beach,1963-01-01T00:00:00Z,Oil on wood,Oil,"1,979.548",1979-01-01T00:00:00Z,Not on view
Frank Auerbach,Male,British,1931-01-01T00:00:00Z,Null,Mornington Crescent,1967-01-01T00:00:00Z,Oil on wood,Oil,"1,978.152",1978-01-01T00:00:00Z,Not on view
Gerald Leslie Brockhurst,Male,British,1890-01-01T00:00:00Z,1978-01-01T00:00:00Z,Portrait of a Woman,1911-01-01T00:00:00Z,Oil on wood,Oil,56.58,1956-01-01T00:00:00Z,Not on view
Guy Péne du Bois,Male,American,1884-01-01T00:00:00Z,1958-01-01T00:00:00Z,The Doll and the Monster,1914-01-01T00:00:00Z,Oil on wood,Oil,21.147,1921-01-01T00:00:00Z,Not on view
Guy Péne du Bois,Male,American,1884-01-01T00:00:00Z,1958-01-01T00:00:00Z,The Blue Chair,1923-01-01T00:00:00Z,Oil on wood,Oil,54.143.4,1954-01-01T00:00:00Z,Not on view
Henri Matisse,Male,French,1869-01-01T00:00:00Z,1954-01-01T00:00:00Z,Marguerite,1916-01-01T00:00:00Z,Oil on wood,Oil,2002.456.14,2002-01-01T00:00:00Z,Not on view
Howard Hodgkin,Male,British,1932-01-01T00:00:00Z,Null,When did we go to Morocco?,1988-01-01T00:00:00Z,Oil on wood,Oil,1994.41ab,1994-01-01T00:00:00Z,Not on view
Josef Presser,Male,American,1907-01-01T00:00:00Z,1967-01-01T00:00:00Z,The Harbor,1943-01-01T00:00:00Z,Oil on wood,Oil,43.46.2,1943-01-01T00:00:00Z,Not on view
Kenneth Callahan,Male,American,1905-01-01T00:00:00Z,1986-01-01T00:00:00Z,Interwoven Thread,1948-01-01T00:00:00Z,Oil on wood,Oil,50.28.5,1950-01-01T00:00:00Z,Not on view
Mark Innerst,Male,American,1957-01-01T00:00:00Z,Null,Pennsylvania,1983-01-01T00:00:00Z,Oil on wood,Oil,1983.254ab,1983-01-01T00:00:00Z,Not on view
Marsden Hartley,Male,American,1877-01-01T00:00:00Z,1943-01-01T00:00:00Z,White Flower,1917-01-01T00:00:00Z,Oil on wood,Oil,"1,983.538",1983-01-01T00:00:00Z,Not on view
Maurice Utrillo,Male,French,1883-01-01T00:00:00Z,1955-01-01T00:00:00Z,Renoir's Garden in Montmartre,1911-01-01T00:00:00Z,Oil on wood,Oil,1980.21.18,1980-01-01T00:00:00Z,Not on view
Maurice Utrillo,Male,French,1883-01-01T00:00:00Z,1955-01-01T00:00:00Z,The Rue Orchampt in Montmartre,1910-01-01T00:00:00Z,Oil on wood,Oil,1980.21.19,1980-01-01T00:00:00Z,Not on view
Maxwell Hendler,Male,American,1938-01-01T00:00:00Z,Null,Afternoon Television,1965-01-01T00:00:00Z,Oil on wood,Oil,"1,977.6",1977-01-01T00:00:00Z,Not on view
Miklos Suba,Male,American,1880-01-01T00:00:00Z,1944-01-01T00:00:00Z,Green Shutters,1941-01-01T00:00:00Z,Oil on wood,Oil,"1,998.79",1998-01-01T00:00:00Z,Not on view
Milton Resnick,Male,American,1917-01-01T00:00:00Z,2004-01-01T00:00:00Z,Untitled,1949-01-01T00:00:00Z,Oil on wood,Oil,1980.290.5,1980-01-01T00:00:00Z,Not on view
Robert Greene,Male,American,1953-01-01T00:00:00Z,Null,Lace,1985-01-01T00:00:00Z,Oil on wood,Oil,"1,986.7",1986-01-01T00:00:00Z,Not on view
Royce Howes,Male,American,1950-01-01T00:00:00Z,Null,Untitled,1986-01-01T00:00:00Z,Oil on wood,Oil,1986.384.2,1986-01-01T00:00:00Z,Not on view
William Nicholson,Male,British,1872-01-01T00:00:00Z,1949-01-01T00:00:00Z,Primulas on a Table,1927-01-01T00:00:00Z,Oil on wood,Oil,1979.135.15,1979-01-01T00:00:00Z,Not on view
Bob Thompson,Male,American,1937-01-01T00:00:00Z,1966-01-01T00:00:00Z,Four Bathers,1961-01-01T00:00:00Z,Oil on wood,Oil,"1,986.423",1986-01-01T00:00:00Z,Not on view
C.R.W. Nevinson,Male,British,1889-01-01T00:00:00Z,1946-01-01T00:00:00Z,View of Wall Street,1919-01-01T00:00:00Z,Oil on wood,Oil,"1,994.18",1994-01-01T00:00:00Z,Not on view
Alice Trumbull Mason,Female,American,1904-01-01T00:00:00Z,1971-01-01T00:00:00Z,Latitude of Identical Shapes,1945-01-01T00:00:00Z,Oil on wood,Oil,1976.418.1,1976-01-01T00:00:00Z,Not on view
Dorothy Dehner,Female,American,1901-01-01T00:00:00Z,1994-01-01T00:00:00Z,Still Life with Shells,1931-01-01T00:00:00Z,Oil on wood,Oil,1997.127.1,1997-01-01T00:00:00Z,Not on view
Dulce Maria Nuñez,Female,Mexican,1950-01-01T00:00:00Z,Null,Ghosts and Obsessions,1987-01-01T00:00:00Z,Oil on wood,Oil,1990.26.5,1990-01-01T00:00:00Z,Not on view
Gwen John,Female,British,1876-01-01T00:00:00Z,1939-01-01T00:00:00Z,Mrs. Atkinson,1897-01-01T00:00:00Z,Oil on wood,Oil,1979.135.27,1979-01-01T00:00:00Z,Not on view
Priscilla Roberts,Female,American,1916-01-01T00:00:00Z,2001-01-01T00:00:00Z,Still Life,1938-01-01T00:00:00Z,Oil on wood,Oil,66.115,1966-01-01T00:00:00Z,Not on view
Georgia O'Keeffe,Female,American,1887-01-01T00:00:00Z,1986-01-01T00:00:00Z,Corn/ Dark / No. 1,1924-01-01T00:00:00Z,Oil on wood fiberboard,Oil,50.236.1,1950-01-01T00:00:00Z,Not on view
Arthur Dove,Male,American,1880-01-01T00:00:00Z,1946-01-01T00:00:00Z,Mountain and Sky,1925-01-01T00:00:00Z,Oil on wood panel,Oil,1994.341.1,1994-01-01T00:00:00Z,Not on view
Manierre Dawson,Male,American,1887-01-01T00:00:00Z,1969-01-01T00:00:00Z,Meditation,1913-01-01T00:00:00Z,Oil on wood panel,Oil,"2,005.479",2005-01-01T00:00:00Z,Not on view
Manierre Dawson,Male,American,1887-01-01T00:00:00Z,1969-01-01T00:00:00Z,Statement,1913-01-01T00:00:00Z,Oil on wood panel,Oil,"2,006.222",2006-01-01T00:00:00Z,Not on view
Jean Arp,Male,French,1886-01-01T00:00:00Z,1966-01-01T00:00:00Z,Torso/ Navel/ Mustache/ Flower,1930-01-01T00:00:00Z,Oil on wood relief,Oil,2006.32.1,2006-01-01T00:00:00Z,On view in Gallery 913
Jim Dine,Male,American,1935-01-01T00:00:00Z,Null,Little Rainbow,1961-01-01T00:00:00Z,Oil on wood with wax crayon on wood collage,Oil,2000.426.1,2000-01-01T00:00:00Z,Not on view
François Rouan,Male,French,1943-01-01T00:00:00Z,Null,Season V,1976-01-01T00:00:00Z,Oil on woven canvas,Oil,1999.363.74,1999-01-01T00:00:00Z,Not on view
Joan Witek,Female,American,1943-01-01T00:00:00Z,Null,The Trickster,1999-01-01T00:00:00Z,Oil stick and black pigment on canvas,Oil,"2,001.204",2001-01-01T00:00:00Z,Not on view
Melissa Meyer,Female,American,1947-01-01T00:00:00Z,Null,Untitled,1985-01-01T00:00:00Z,Oil stick on paper,Oil,1986.32.1,1986-01-01T00:00:00Z,Not on view
Melissa Meyer,Female,American,1947-01-01T00:00:00Z,Null,Untitled,1985-01-01T00:00:00Z,Oil stick on paper,Oil,1986.32.2,1986-01-01T00:00:00Z,Not on view
Melissa Meyer,Female,American,1947-01-01T00:00:00Z,Null,Untitled,1985-01-01T00:00:00Z,Oil stick on paper,Oil,1986.32.3,1986-01-01T00:00:00Z,Not on view
Melissa Meyer,Female,American,1947-01-01T00:00:00Z,Null,Untitled,1985-01-01T00:00:00Z,Oil stick on paper,Oil,1986.32.4,1986-01-01T00:00:00Z,Not on view
Kehinde Wiley,Male,American,1977-01-01T00:00:00Z,Null,The Veiled Christ (study,2008-01-01T00:00:00Z,Oil wash on paper,Oil,"2,009.14",2009-01-01T00:00:00Z,Not on view
Georges Braque,Male,French,1882-01-01T00:00:00Z,1963-01-01T00:00:00Z,The Billiard Table,1944-01-01T00:00:00Z,Oil with sand and charcoal on canvas,Oil,1999.363.9,1999-01-01T00:00:00Z,On view in Gallery 905
Jean Dubuffet,Male,French,1901-01-01T00:00:00Z,1985-01-01T00:00:00Z,Apartment Houses/ ,1946-01-01T00:00:00Z,Oil with sand and charcoal on canvas,Oil,1996.403.15,1996-01-01T00:00:00Z,On view in Gallery 902
Georges Braque,Male,French,1882-01-01T00:00:00Z,1963-01-01T00:00:00Z,Guitar and Still Life on a Gu√©ridon,1922-01-01T00:00:00Z,Oil with sand on canvas,Oil,"1,979.481",1979-01-01T00:00:00Z,Not on view
